,Unnamed: 0,matchcode,team,map,priority
5441,2198,2307465,Ajax,Cobblestone,3
5442,2199,2307465,Misfits,Mirage,4
5443,2200,2307469,CLG Red,Dust2,3
5444,2201,2307469,Renegades,Cobblestone,4
5445,2202,2307440,BIG,Cache,3
5446,2203,2307440,FlipSid3,Train,4
5447,2204,2307438,Heroic,Train,3
5448,2205,2307438,BIG,Dust2,4
5449,2206,2307439,LDLC,Cache,3
5450,2207,2307439,FlipSid3,Train,4
5451,2208,2307437,BIG,Dust2,3
5452,2209,2307437,Vega Squadron,Train,4
5453,2210,2307436,fnatic Academy,Cache,3
5454,2211,2307436,LDLC,Overpass,4
5455,2212,2307435,Rogue,Mirage,3
5456,2213,2307435,BIG,Cache,4
5457,2214,2307434,fnatic Academy,Cache,3
5458,2215,2307434,qwerty,Train,4
5459,2216,2307462,Kinguin,Train,3
5460,2217,2307462,Envy,Dust2,4
5461,2218,2307461,Space Soldiers,Cobblestone,3
5462,2219,2307461,Virtus.pro,Nuke,4
5463,2220,2307459,Envy,Cache,3
5464,2221,2307459,Space Soldiers,Cobblestone,4
5465,2222,2307460,Kinguin,Dust2,3
5466,2223,2307460,Virtus.pro,Mirage,4
5467,2224,2307457,Kinguin,Cache,3
5468,2225,2307457,Epsilon,Overpass,4
5469,2226,2307458,Virtus.pro,Nuke,3
5470,2227,2307458,DarkPassage,Cobblestone,4
5471,2228,2307456,Space Soldiers,Mirage,3
5472,2229,2307456,iGame.com,Dust2,4
5473,2230,2307455,Envy,Cache,3
5474,2231,2307455,TYLOO,Mirage,4
5475,2232,2307452,Selfless,Cache,3
5476,2233,2307452,Space Soldiers,Train,4
5477,2234,2307453,Epsilon,Mirage,3
5478,2235,2307453,VG.CyberZen,Cobblestone,4
5479,2236,2307454,Virtus.pro,Cobblestone,3
5480,2237,2307454,K23,Cache,4
5481,2238,2307451,TYLOO,Mirage,3
5482,2239,2307451,Signature,Overpass,4
5483,2240,2307395,iGame.com,Dust2,5
5484,2241,2307395,K23,Cache,6
5485,2242,2307396,Colombia,Cache,5
5486,2243,2307396,rEAK,Train,6
5487,2244,2307397,.Russia,Cache,5
5488,2245,2307397,subtLe,Train,6
5489,2246,2307394,ENZO,Cache,5
5490,2247,2307394,VG.CyberZen,Overpass,6
5491,2248,2307398,Virtus.pro,Mirage,5
5492,2249,2307398,Epsilon,Overpass,6
5493,2250,2307399,Envy,Dust2,5
5494,2251,2307399,TeamOne,Mirage,6
5495,2252,2307391,DarkPassage,Cobblestone,5
5496,2253,2307391,Selfless,Cache,6
5497,2254,2307392,TYLOO,Mirage,5
5498,2255,2307392,JYP,Dust2,6
5499,2256,2307393,QuetzaL,Overpass,5
5500,2257,2307393,Ukraine,Mirage,6
5501,2258,2307390,Signature,Overpass,5
5502,2259,2307390,Kinguin,Cache,6
5503,2260,2307388,Bravado,Train,5
5504,2261,2307388,FIVE,Cache,6
5505,2262,2307385,K23,Mirage,5
5506,2263,2307385,Colombia,Cache,6
5507,2264,2307382,TeamOne,Mirage,5
5508,2265,2307382,subtLe,Cobblestone,6
5509,2266,2307386,rEAK,Dust2,5
5510,2267,2307386,VG.CyberZen,Overpass,6
5511,2268,2307387,ENZO,Train,5
5512,2269,2307387,iGame.com,Cache,6
5513,2270,2307383,.Russia,Nuke,5
5514,2271,2307383,Epsilon,Cobblestone,6
5515,2272,2307381,Virtus.pro,Nuke,5
5516,2273,2307381,Envy,Cache,6
5517,2274,2307375,TYLOO,Mirage,5
5518,2275,2307375,Ukraine,Cache,6
5519,2276,2307377,Selfless,Dust2,5
5520,2277,2307377,QuetzaL,Overpass,6
5521,2278,2307376,DarkPassage,Cobblestone,5
5522,2279,2307376,JYP,Mirage,6
5523,2280,2307380,Kinguin,Cache,5
5524,2281,2307380,Bravado,Train,6
5525,2282,2307378,Space Soldiers,Dust2,5
5526,2283,2307378,FIVE,Mirage,6
5527,2284,2307374,Colombia,Overpass,5
5528,2285,2307374,VG.CyberZen,Cobblestone,6
5529,2286,2307371,TeamOne,Cobblestone,5
5530,2287,2307371,Virtus.pro,Mirage,6
5531,2288,2307373,rEAK,Cache,5
5532,2289,2307373,iGame.com,Dust2,6
5533,2290,2307369,Epsilon,Cobblestone,5
5534,2291,2307369,subtLe,Dust2,6
5535,2292,2307370,Envy,Cobblestone,5
5536,2293,2307370,.Russia,Train,6
5537,2294,2307372,K23,Mirage,5
5538,2295,2307372,ENZO,Overpass,6
5539,2296,2307347,K23,Dust2,5
5540,2297,2307347,VG.CyberZen,Cache,6
5541,2298,2307358,DarkPassage,Cobblestone,5
5542,2299,2307358,TYLOO,Overpass,6
5543,2300,2307357,QuetzaL,Mirage,5
5544,2301,2307357,JYP,Dust2,6
5545,2302,2307354,FIVE,Train,5
5546,2303,2307354,Signature,Mirage,6
5547,2304,2307355,Space Soldiers,Train,5
5548,2305,2307355,Bravado,Cache,6
5549,2306,2307356,Ukraine,Mirage,5
5550,2307,2307356,Selfless,Dust2,6
5551,2308,2307349,Colombia,Cache,5
5552,2309,2307349,iGame.com,Dust2,6
5553,2310,2307348,rEAK,Mirage,5
5554,2311,2307348,ENZO,Train,6
5555,2312,2307351,Virtus.pro,Cobblestone,5
5556,2313,2307351,subtLe,Mirage,6
5557,2314,2307352,TeamOne,Dust2,5
5558,2315,2307352,.Russia,Cobblestone,6
5559,2316,2307350,Envy,Cobblestone,5
5560,2317,2307350,Epsilon,Cache,6
5561,2318,2307345,Ukraine,Overpass,5
5562,2319,2307345,DarkPassage,Cache,6
5563,2320,2307346,TYLOO,Cobblestone,5
5564,2321,2307346,QuetzaL,Overpass,6
5565,2322,2307344,JYP,Cobblestone,5
5566,2323,2307344,Selfless,Mirage,6
5567,2324,2307341,Kinguin,Cobblestone,5
5568,2325,2307341,Space Soldiers,Train,6
5569,2326,2307342,Bravado,Train,5
5570,2327,2307342,Signature,Mirage,6
5571,2328,2307339,iGame.com,Train,5
5572,2329,2307339,VG.CyberZen,Cobblestone,6
5573,2330,2307335,.Russia,Mirage,5
5574,2331,2307335,Virtus.pro,Cache,6
5575,2332,2307336,Epsilon,Overpass,5
5576,2333,2307336,TeamOne,Dust2,6
5577,2334,2307338,K23,Mirage,5
5578,2335,2307338,rEAK,Cache,6
5579,2336,2307340,Colombia,Overpass,5
5580,2337,2307340,ENZO,Train,6
5581,2338,2307337,Envy,Mirage,5
5582,2339,2307337,subtLe,Cache,6
5583,2340,2307329,Selfless,Mirage,5
5584,2341,2307329,TYLOO,Cache,6
5585,2342,2307330,JYP,Mirage,5
5586,2343,2307330,Ukraine,Train,6
5587,2344,2307331,QuetzaL,Cache,5
5588,2345,2307331,DarkPassage,Cobblestone,6
5589,2346,2307332,Space Soldiers,Train,5
5590,2347,2307332,Signature,Cache,6
5591,2348,2307333,FIVE,Mirage,5
5592,2349,2307333,Kinguin,Overpass,6
5593,2350,2307450,Mystical,Dust2,3
5594,2351,2307450,ProGaming,Mirage,4
5595,2352,2307411,IDM,Cobblestone,3
5596,2353,2307411,ProGaming,Mirage,4
5597,2354,2307412,Crashers,Cobblestone,3
5598,2355,2307412,Mystical,Dust2,4
5599,2356,2307406,Mystical,Dust2,3
5600,2357,2307406,Operation Kino,Mirage,4
5601,2358,2307405,ProGaming,Train,3
5602,2359,2307405,ProGamers,Overpass,4
5603,2360,2307404,Black Dragons,Cobblestone,3
5604,2361,2307404,IDM,Mirage,4
5605,2362,2307442,Dark Sided,Cache,3
5606,2363,2307442,SYF,Overpass,4
5607,2364,2307441,Immunity,Mirage,3
5608,2365,2307441,Skyfire,Dust2,4
5609,2366,2307424,Chiefs,Overpass,3
5610,2367,2307424,Dark Sided,Cache,4
5611,2368,2307427,Parallax,Overpass,3
5612,2369,2307427,Skyfire,Dust2,4
5613,2370,2307426,Immunity,Mirage,3
5614,2371,2307426,Animal Squad,Dust2,4
5615,2372,2307425,Legacy,Cobblestone,3
5616,2373,2307425,SYF,Mirage,4
5617,2374,2307508,PRIDE,Cobblestone,3
5618,2375,2307508,G2,Nuke,4
5619,2376,2307306,FlipSid3,Overpass,3
5620,2377,2307306,FaZe,Mirage,4
5621,2378,2307307,PRIDE,Cobblestone,3
5622,2379,2307307,Gambit,Overpass,4
5623,2380,2307308,HellRaisers,Cobblestone,3
5624,2381,2307308,mousesports,Mirage,4
5625,2382,2307309,fnatic,Cache,3
5626,2383,2307309,G2,Dust2,4
5627,2384,2307299,FlipSid3,Overpass,3
5628,2385,2307299,Heroic,Mirage,4
5629,2386,2307302,BIG,Cobblestone,3
5630,2387,2307302,mousesports,Cache,4
5631,2388,2307301,PRIDE,Cobblestone,3
5632,2389,2307301,GODSENT,Train,4
5633,2390,2307303,Tricked,Nuke,3
5634,2391,2307303,HellRaisers,Train,4
5635,2392,2307305,DarkPassage,Cobblestone,3
5636,2393,2307305,G2,Dust2,4
5637,2394,2307410,Japaleno,Cobblestone,3
5638,2395,2307410,fnatic,Mirage,4
5639,2396,2307300,Norse,Overpass,3
5640,2397,2307300,Gambit,Mirage,4
5641,2398,2307298,EPG,Mirage,3
5642,2399,2307298,FaZe,Train,4
5643,2400,2307281,EPG,Train,3
5644,2401,2307281,RuSh3D,Mirage,4
5645,2402,2307280,Quantum Bellator Fire,Cobblestone,3
5646,2403,2307280,EPG,Mirage,4
5647,2404,2307279,EPG,Dust2,3
5648,2405,2307279,Tengri,Train,4
5649,2406,2307278,RuSh3D,Dust2,3
5650,2407,2307278,Quantum Bellator Fire,Cobblestone,4
5651,2408,2307277,EPG,Nuke,3
5652,2409,2307277,1337,Dust2,4
5653,2410,2307276,zARLANS,Cache,3
5654,2411,2307276,Tengri,Overpass,4
5655,2412,2307275,Tengri,Mirage,3
5656,2413,2307275,RuSh3D,Overpass,4
5657,2414,2307273,Quantum Bellator Fire,Mirage,3
5658,2415,2307273,1337,Train,4
5659,2416,2307272,EPG,Overpass,3
5660,2417,2307272,Tengri,Mirage,4
5661,2418,2307271,zARLANS,Mirage,3
5662,2419,2307271,Quantum Bellator Fire,Cobblestone,4
5663,2420,2307259,BOOYAKA,Dust2,3
5664,2421,2307259,Tengri,Mirage,4
5665,2422,2307260,BOOYAKA,Cobblestone,3
5666,2423,2307260,zARLANS,Mirage,4
5667,2424,2307261,BOOYAKA,Overpass,3
5668,2425,2307261,RuSh3D,Mirage,4
5669,2426,2307258,RuSh3D,Cobblestone,3
5670,2427,2307258,Tengri,Mirage,4
5671,2428,2307262,Sniper Squad,Mirage,3
5672,2429,2307262,Quantum Bellator Fire,Cobblestone,4
5673,2430,2307249,Quantum Bellator Fire,Mirage,3
5674,2431,2307249,1337,Train,4
5675,2432,2307248,Sniper Squad,Mirage,3
5676,2433,2307248,EPG,Cobblestone,4
5677,2434,2307251,zARLANS,Cache,3
5678,2435,2307251,Tengri,Mirage,4
5679,2436,2307247,1337,Dust2,3
5680,2437,2307247,EPG,Overpass,4
5681,2438,2307246,1337,Train,3
5682,2439,2307246,Sniper Squad,Mirage,4
5683,2440,2307245,EPG,Cobblestone,3
5684,2441,2307245,Quantum Bellator Fire,Dust2,4
5685,2442,2307250,zARLANS,Mirage,3
5686,2443,2307250,RuSh3D,Cobblestone,4
5687,2444,2307257,Singularity,Mirage,3
5688,2445,2307257,Outlaws,Train,4
5689,2446,2307185,DEMONIO,Cache,3
5690,2447,2307185,Black Dragons,Cobblestone,4
5691,2448,2307176,ProGaming,Mirage,3
5692,2449,2307176,DEMONIO,Dust2,4
5693,2450,2307175,Black Dragons,Cobblestone,3
5694,2451,2307175,TShow,Train,4
5695,2452,2307169,Furious,Overpass,3
5696,2453,2307169,Black Dragons,Cobblestone,4
5697,2454,2307172,DEMONIO,Dust2,3
5698,2455,2307172,TeamOne,Train,4
5699,2456,2307171,Uranus,Cobblestone,3
5700,2457,2307171,TShow,Mirage,4
5701,2458,2307170,KaBuM.IDM,Dust2,3
5702,2459,2307170,ProGaming,Mirage,4
5703,2460,2307078,Tricked,Nuke,3
5704,2461,2307078,Outlaws,Train,4
5705,2462,2307041,Tricked,Nuke,3
5706,2463,2307041,EPG,Mirage,4
5707,2464,2307042,DarkPassage,Train,3
5708,2465,2307042,Outlaws,Overpass,4
5709,2466,2306997,Tricked,Overpass,3
5710,2467,2306997,PRIDE,Mirage,4
5711,2468,2307019,Infused,Dust2,3
5712,2469,2307019,DarkPassage,Mirage,4
5713,2470,2306996,Ha MaSSe,Mirage,3
5714,2471,2306996,EPG,Overpass,4
5715,2472,2307007,Fragsport,Mirage,3
5716,2473,2307007,Outlaws,Nuke,4
5717,2474,2307155,Outlaws,Overpass,3
5718,2475,2307155,RESISTANCE,Cache,4
5719,2476,2307154,levelONE,Mirage,3
5720,2477,2307154,Outlaws,Nuke,4
5721,2478,2307153,RESISTANCE,Cobblestone,3
5722,2479,2307153,Brewtopia,Cache,4
5723,2480,2307124,TwisteD,Cache,3
5724,2481,2307124,RESISTANCE,Cobblestone,4
5725,2482,2307119,levelONE,Mirage,3
5726,2483,2307119,Overpowered,Train,4
5727,2484,2307104,Epsilon,Overpass,3
5728,2485,2307104,VG.CyberZen,Cobblestone,4
5729,2486,2307104,Epsilon,Mirage,5
5730,2487,2307104,VG.CyberZen,Dust2,6
5731,2488,2307103,iGame.com,Train,5
5732,2489,2307103,TYLOO,Cobblestone,6
5733,2490,2307102,VG.CyberZen,Dust2,5
5734,2491,2307102,iGame.com,Train,6
5735,2492,2307101,TYLOO,Cobblestone,5
5736,2493,2307101,Epsilon,Cache,6
5737,2494,2307100,Innova,Cache,5
5738,2495,2307100,Epsilon,Mirage,6
5739,2496,2307085,Immunity,Dust2,5
5740,2497,2307085,VG.CyberZen,Cobblestone,6
5741,2498,2307090,ex-g3x,Dust2,5
5742,2499,2307090,EDG,Mirage,6
5743,2500,2307099,iGame.com,Train,5
5744,2501,2307099,JYP,Cobblestone,6
5745,2502,2307097,Born Of Fire,Nuke,5
5746,2503,2307097,Epsilon,Overpass,6
5747,2504,2307084,TYLOO,Cache,5
5748,2505,2307084,ex-g3x,Train,6
5749,2506,2307096,iGame.com,Cache,5
5750,2507,2307096,Epsilon,Overpass,6
5751,2508,2307088,VG.CyberZen,Train,5
5752,2509,2307088,ex-g3x,Dust2,6
5753,2510,2307095,JYP,Dust2,5
5754,2511,2307095,Born Of Fire,Mirage,6
5755,2512,2307083,Immunity,Dust2,5
5756,2513,2307083,TYLOO,Cobblestone,6
5757,2514,2307098,iGame.com,Dust2,5
5758,2515,2307098,Innova,Cache,6
5759,2516,2307094,JYP,Cobblestone,5
5760,2517,2307094,Epsilon,Mirage,6
5761,2518,2307089,EDG,Dust2,5
5762,2519,2307089,VG.CyberZen,Cobblestone,6
5763,2520,2307087,ex-g3x,Mirage,5
5764,2521,2307087,Immunity,Dust2,6
5765,2522,2307082,EDG,Mirage,5
5766,2523,2307082,TYLOO,Cobblestone,6
5767,2524,2307093,Born Of Fire,Mirage,5
5768,2525,2307093,Innova,Dust2,6
5769,2526,2307086,Immunity,Mirage,5
5770,2527,2307086,EDG,Dust2,6
5771,2528,2307092,JYP,Mirage,5
5772,2529,2307092,Innova,Cache,6
5773,2530,2307081,TYLOO,Overpass,5
5774,2531,2307081,VG.CyberZen,Dust2,6
5775,2532,2307091,iGame.com,Train,5
5776,2533,2307091,Born Of Fire,Dust2,6
5777,2534,2307143,OpTic,Overpass,3
5778,2535,2307143,Astralis,Train,4
5779,2536,2307142,SK,Cache,3
5780,2537,2307142,Astralis,Overpass,4
5781,2538,2307141,OpTic,Overpass,3
5782,2539,2307141,Envy,Nuke,4
5783,2540,2307065,SK,Cache,3
5784,2541,2307065,Dignitas,Mirage,4
5785,2542,2307064,OpTic,Train,3
5786,2543,2307064,FaZe,Nuke,4
5787,2544,2307063,Immortals,Cache,3
5788,2545,2307063,SK,Train,4
5789,2546,2307062,Cloud9,Dust2,3
5790,2547,2307062,OpTic,Overpass,4
5791,2548,2307079,Tricked,Overpass,3
5792,2549,2307079,PENTA,Dust2,4
5793,2550,2307076,Rogue,Dust2,3
5794,2551,2307076,Tricked,Nuke,4
5795,2552,2307075,PENTA,Cache,3
5796,2553,2307075,LDLC,Cobblestone,4
5797,2554,2307018,TYLOO,Mirage,3
5798,2555,2307018,VG.CyberZen,Dust2,4
5799,2556,2307016,VG.CyberZen,Train,3
5800,2557,2307016,Recca,Dust2,4
5801,2558,2307017,Signature,Cache,3
5802,2559,2307017,TYLOO,Mirage,4
5803,2560,2307015,TYLOO,Cobblestone,3
5804,2561,2307015,5POWER,Cache,4
5805,2562,2307014,Signature,Mirage,3
5806,2563,2307014,Risky,Train,4
5807,2564,2307013,TheMongolz,Dust2,3
5808,2565,2307013,Recca,Mirage,4
5809,2566,2307048,Cloud9,Train,3
5810,2567,2307048,TSM,Cache,4
5811,2568,2307046,Muffin Lightning,Cache,3
5812,2569,2307046,TSM,Mirage,4
5813,2570,2307047,Immortals,Cobblestone,3
5814,2571,2307047,Cloud9,Dust2,4
5815,2572,2307045,DarkPassage,Mirage,5
5816,2573,2307045,iNation,Dust2,6
5817,2574,2307044,DarkPassage,Mirage,5
5818,2575,2307044,Nexus,Overpass,6
5819,2576,2307043,Outlaws,Cobblestone,5
5820,2577,2307043,Nexus,Nuke,6
5821,2578,2307035,iNation,Cache,5
5822,2579,2307035,DarkPassage,Mirage,6
5823,2580,2307034,iNation,Nuke,5
5824,2581,2307034,Nexus,Mirage,6
5825,2582,2307033,Outlaws,Train,5
5826,2583,2307033,DarkPassage,Cobblestone,6
5827,2584,2307020,eUnited,Nuke,3
5828,2585,2307020,Luminosity,Train,4
5829,2586,2307005,Rush,Cache,3
5830,2587,2307005,Luminosity,Cobblestone,4
5831,2588,2307004,eUnited,Train,3
5832,2589,2307004,TSM,Mirage,4
5833,2590,2306850,eUnited,Overpass,3
5834,2591,2306850,L4SALARY,Nuke,4
5835,2592,2306849,Rush,Overpass,3
5836,2593,2306849,Muffin Lightning,Train,4
5837,2594,2307010,Astralis,Train,3
5838,2595,2307010,OpTic,Cobblestone,4
5839,2596,2307009,OpTic,Train,3
5840,2597,2307009,FaZe,Overpass,4
5841,2598,2307008,Astralis,Overpass,3
5842,2599,2307008,SK,Train,4
5843,2600,2306823,Virtus.pro,Nuke,3
5844,2601,2306823,FaZe,Overpass,4
5845,2602,2306822,OpTic,Train,3
5846,2603,2306822,mousesports,Cache,4
5847,2604,2306821,NiP,Cobblestone,3
5848,2605,2306821,Astralis,Train,4
5849,2606,2306820,SK,Dust2,3
5850,2607,2306820,Dignitas,Mirage,4
5851,2608,2306298,OpTic,Cobblestone,3
5852,2609,2306298,fnatic,Dust2,4
5853,2610,2306297,OpTic,Overpass,3
5854,2611,2306297,Envy,Dust2,4
5855,2612,2306295,Natus Vincere,Dust2,3
5856,2613,2306295,SK,Train,4
5857,2614,2306294,ALTERNATE aTTaX,Cobblestone,3
5858,2615,2306294,Natus Vincere,Overpass,4
5859,2616,2306292,NiP,Nuke,3
5860,2617,2306292,G2,Train,4
5861,2618,2306291,Echo Fox,Nuke,3
5862,2619,2306291,G2,Dust2,4
5863,2620,2306022,FaZe,Mirage,3
5864,2621,2306022,Cloud9,Train,4
5865,2622,2306021,Immortals,Mirage,3
5866,2623,2306021,FaZe,Train,4
5867,2624,2306933,Heroic,Cobblestone,3
5868,2625,2306933,VG.CyberZen,Overpass,4
5869,2626,2306933,Heroic,Mirage,5
5870,2627,2306933,VG.CyberZen,Dust2,6
5871,2628,2306873,paiN,Train,5
5872,2629,2306873,VG.CyberZen,Cobblestone,6
5873,2630,2306871,Heroic,Cobblestone,5
5874,2631,2306871,compLexity,Train,6
5875,2632,2306842,FIVE,Cache,3
5876,2633,2306842,compLexity,Dust2,4
5877,2634,2306841,FIVE,Dust2,3
5878,2635,2306841,Vault,Overpass,4
5879,2636,2306810,5POWER,Mirage,5
5880,2637,2306810,paiN,Cache,6
5881,2638,2306965,Brewtopia,Cobblestone,5
5882,2639,2306965,Nexus,Cache,6
5883,2640,2306966,Outlaws,Train,5
5884,2641,2306966,Netland,Overpass,6
5885,2642,2306943,Outlaws,Cobblestone,5
5886,2643,2306943,Nexus,Mirage,6
5887,2644,2306942,Brewtopia,Mirage,5
5888,2645,2306942,Netland,Overpass,6
5889,2646,2306963,DIVIZON,Train,5
5890,2647,2306963,EURONICS,Cobblestone,6
5891,2648,2306962,PENTA,Cache,5
5892,2649,2306962,ALTERNATE aTTaX,Dust2,6
5893,2650,2306911,Renegades,Nuke,3
5894,2651,2306911,Gambit,Cobblestone,4
5895,2652,2306910,Gambit,Cobblestone,3
5896,2653,2306910,GODSENT,Train,4
5897,2654,2306909,Renegades,Dust2,3
5898,2655,2306909,Kinguin,Mirage,4
5899,2656,2306908,Cloud9,Mirage,3
5900,2657,2306908,Gambit,Cobblestone,4
5901,2658,2306907,FlipSid3,Overpass,3
5902,2659,2306907,Kinguin,Cache,4
5903,2660,2306906,OpTic,Overpass,3
5904,2661,2306906,Cloud9,Dust2,4
5905,2662,2306905,FlipSid3,Train,3
5906,2663,2306905,Dignitas,Overpass,4
5907,2664,2306932,Pixel,Dust2,5
5908,2665,2306932,Revolte,Mirage,6
5909,2666,2306930,DarkPassage,Cobblestone,5
5910,2667,2306930,Outlaws,Train,6
5911,2668,2306929,DarkPassage,Cobblestone,5
5912,2669,2306929,Outlaws,Train,6
5913,2670,2306931,Pixel,Dust2,5
5914,2671,2306931,Revolte,Mirage,6
5915,2672,2306928,Nexus,Cache,5
5916,2673,2306928,Bpro,Cobblestone,6
5917,2674,2306927,Nexus,Cache,5
5918,2675,2306927,Bpro,Cobblestone,6
5919,2676,2306897,Revolte,Mirage,5
5920,2677,2306897,Nexus,Cache,6
5921,2678,2306896,Revolte,Mirage,5
5922,2679,2306896,Nexus,Cache,6
5923,2680,2306895,Brewtopia,Mirage,5
5924,2681,2306895,Pixel,Cobblestone,6
5925,2682,2306894,Brewtopia,Mirage,5
5926,2683,2306894,Pixel,Cobblestone,6
5927,2684,2306848,Pixel,Mirage,5
5928,2685,2306848,Nexus,Cache,6
5929,2686,2306847,Pixel,Mirage,5
5930,2687,2306847,Nexus,Cache,6
5931,2688,2306846,iNation,Train,5
5932,2689,2306846,Pixel,Mirage,6
5933,2690,2306845,iNation,Train,5
5934,2691,2306845,Pixel,Mirage,6
5935,2692,2306817,Brewtopia,Mirage,5
5936,2693,2306817,iNation,Cache,6
5937,2694,2306816,Brewtopia,Mirage,5
5938,2695,2306816,iNation,Cache,6
5939,2696,2306815,Revolte,Cobblestone,5
5940,2697,2306815,Outlaws,Mirage,6
5941,2698,2306814,Revolte,Cobblestone,5
5942,2699,2306814,Outlaws,Mirage,6
5943,2700,2306711,Bpro,Cache,5
5944,2701,2306711,DarkPassage,Train,6
5945,2702,2306710,Bpro,Cache,5
5946,2703,2306710,DarkPassage,Train,6
5947,2704,2306696,Brewtopia,Mirage,5
5948,2705,2306696,Bpro,Overpass,6
5949,2706,2306695,Brewtopia,Mirage,5
5950,2707,2306695,Bpro,Overpass,6
5951,2708,2306694,DarkPassage,Cobblestone,5
5952,2709,2306694,Revolte,Dust2,6
5953,2710,2306693,DarkPassage,Cobblestone,5
5954,2711,2306693,Revolte,Dust2,6
5955,2712,2306692,Pixel,Mirage,5
5956,2713,2306692,Outlaws,Train,6
5957,2714,2306691,Pixel,Mirage,5
5958,2715,2306691,Outlaws,Train,6
5959,2716,2306638,DarkPassage,Dust2,5
5960,2717,2306638,iNation,Mirage,6
5961,2718,2306637,DarkPassage,Dust2,5
5962,2719,2306637,iNation,Mirage,6
5963,2720,2306488,Outlaws,Cache,5
5964,2721,2306488,Bpro,Train,6
5965,2722,2306487,Outlaws,Cache,5
5966,2723,2306487,Bpro,Train,6
5967,2724,2306492,Nexus,Cache,5
5968,2725,2306492,Brewtopia,Mirage,6
5969,2726,2306491,Nexus,Cache,5
5970,2727,2306491,Brewtopia,Mirage,6
5971,2728,2306490,iNation,Mirage,5
5972,2729,2306490,Revolte,Cache,6
5973,2730,2306489,iNation,Mirage,5
5974,2731,2306489,Revolte,Cache,6
5975,2732,2306478,Bpro,Dust2,5
5976,2733,2306478,Pixel,Cache,6
5977,2734,2306477,Bpro,Dust2,5
5978,2735,2306477,Pixel,Cache,6
5979,2736,2306452,Outlaws,Cobblestone,5
5980,2737,2306452,Guerilla Method,Mirage,6
5981,2738,2306451,Outlaws,Cobblestone,5
5982,2739,2306451,Guerilla Method,Mirage,6
5983,2740,2306400,Bpro,Dust2,5
5984,2741,2306400,Revolte,Mirage,6
5985,2742,2306399,Bpro,Dust2,5
5986,2743,2306399,Revolte,Mirage,6
5987,2744,2306382,Revolte,Nuke,5
5988,2745,2306382,Guerilla Method,Cobblestone,6
5989,2746,2306381,Revolte,Nuke,5
5990,2747,2306381,Guerilla Method,Cobblestone,6
5991,2748,2306317,Outlaws,Train,5
5992,2749,2306317,Nexus,Mirage,6
5993,2750,2306316,Outlaws,Train,5
5994,2751,2306316,Nexus,Mirage,6
5995,2752,2306648,g3x,Train,3
5996,2753,2306648,BigGods,Mirage,4
5997,2754,2306648,g3x,Nuke,5
5998,2755,2306648,BigGods,Dust2,6
5999,2756,2306146,TeamOne,Mirage,3
6000,2757,2306146,g3x,Cobblestone,4
6001,2758,2306145,BigGods,Mirage,3
6002,2759,2306145,CNB,Cache,4
6003,2760,2306837,Epsilon,Mirage,3
6004,2761,2306837,iGame.com,Dust2,4
6005,2762,2306836,Gambit,Train,3
6006,2763,2306836,Space Soldiers,Dust2,4
6007,2764,2306835,iGame.com,Train,3
6008,2765,2306835,Gambit,Cache,4
6009,2766,2306735,Epsilon,Cache,3
6010,2767,2306735,Space Soldiers,Cobblestone,4
6011,2768,2305946,Heroic,Train,3
6012,2769,2305946,Space Soldiers,Dust2,4
6013,2770,2305930,Epsilon,Cache,3
6014,2771,2305930,FlipSid3,Cobblestone,4
6015,2772,2305694,FaZe,Mirage,3
6016,2773,2305694,Gambit,Dust2,4
6017,2774,2305166,HellRaisers,Train,3
6018,2775,2305166,Epsilon,Mirage,4
6019,2776,2305165,MK,Overpass,3
6020,2777,2305165,LGR,Dust2,4
6021,2778,2305095,Gambit,Dust2,3
6022,2779,2305095,Preparation,Mirage,4
6023,2780,2304867,HellRaisers,Nuke,3
6024,2781,2304867,PENTA,Cache,4
6025,2782,2304525,Space Soldiers,Cobblestone,3
6026,2783,2304525,LGR,Train,4
6027,2784,2304392,PENTA,Cache,3
6028,2785,2304392,Preparation,Train,4
6029,2786,2304391,ENCE,Cache,3
6030,2787,2304391,LGR,Dust2,4
6031,2788,2304364,Space Soldiers,Cobblestone,3
6032,2789,2304364,Spirit,Cache,4
6033,2790,2304362,Gambit,Cobblestone,3
6034,2791,2304362,Epsilon,Mirage,4
6035,2792,2304330,Escape,Mirage,3
6036,2793,2304330,Gambit,Train,4
6037,2794,2304329,Epsilon,Mirage,3
6038,2795,2304329,PRIDE,Cache,4
6039,2796,2304182,ALTERNATE aTTaX,Dust2,3
6040,2797,2304182,HellRaisers,Train,4
6041,2798,2304068,X,Train,3
6042,2799,2304068,MK,Dust2,4
6043,2800,2304050,fruits,Cobblestone,3
6044,2801,2304050,X,Train,4
6045,2802,2304049,Kinguin,Cache,3
6046,2803,2304049,MK,Mirage,4
6047,2804,2306718,SK,Train,3
6048,2805,2306718,NiP,Cache,4
6049,2806,2306717,NiP,Nuke,3
6050,2807,2306717,FaZe,Train,4
6051,2808,2306716,SK,Train,3
6052,2809,2306716,Astralis,Mirage,4
6053,2810,2306715,NiP,Dust2,3
6054,2811,2306715,Immortals,Cobblestone,4
6055,2812,2306714,G2,Nuke,3
6056,2813,2306714,SK,Train,4
6057,2814,2306641,g3x,Train,3
6058,2815,2306641,3xTeam,Cache,4
6059,2816,2306617,Immortals,Cache,3
6060,2817,2306617,Cloud9,Train,4
